id	TMB
TCGA-05-4249-01A-01D-1105-08	8.13157894736842
TCGA-86-8279-01A-11D-2284-08	12.6842105263158
TCGA-05-4432-01A-01D-1265-08	11.5526315789474
TCGA-55-8207-01A-11D-2238-08	7.81578947368421
TCGA-L9-A8F4-01A-11D-A397-08	17.2105263157895
TCGA-50-6597-01A-11D-1855-08	1.21052631578947
TCGA-55-7725-01A-11D-2167-08	3.26315789473684
TCGA-44-2665-01A-01D-A271-08	0.710526315789474
TCGA-17-Z052-01A-01W-0747-08	1.15789473684211
TCGA-55-7574-01A-11D-2036-08	2.68421052631579
TCGA-78-7149-01A-11D-2036-08	2.94736842105263
TCGA-55-6969-01A-11D-1945-08	8.92105263157895
TCGA-55-8615-01A-11D-2393-08	2.73684210526316
TCGA-62-8395-01A-11D-2323-08	1.21052631578947
TCGA-55-7913-01B-11D-2238-08	7.81578947368421
TCGA-49-6745-01A-11D-1855-08	2.42105263157895
TCGA-55-8208-01A-11D-2238-08	2.47368421052632
TCGA-55-A491-01A-11D-A24D-08	8.07894736842105
TCGA-17-Z048-01A-01W-0746-08	0.684210526315789
TCGA-38-6178-01A-11D-1753-08	0.815789473684211
TCGA-86-8674-01A-21D-2393-08	7.34210526315789
TCGA-49-4487-01A-21D-1855-08	5.44736842105263
TCGA-44-2662-01A-01D-A271-08	3.42105263157895
TCGA-49-AAR2-01A-11D-A397-08	9.94736842105263
TCGA-NJ-A4YG-01A-22D-A25L-08	2.57894736842105
TCGA-17-Z026-01A-01W-0746-08	16.7105263157895
TCGA-75-6207-01A-11D-1753-08	1.26315789473684
TCGA-44-8119-01A-11D-2238-08	14.6315789473684
TCGA-64-5815-01A-01D-1625-08	3.86842105263158
TCGA-73-4668-01A-01D-1265-08	14.6842105263158
TCGA-95-7567-01A-11D-2063-08	19.2631578947368
TCGA-44-6774-01A-21D-1855-08	6.84210526315789
TCGA-78-8662-01A-11D-2393-08	29.1052631578947
TCGA-91-6840-01A-11D-1945-08	2.84210526315789
TCGA-NJ-A55R-01A-11D-A25L-08	5.76315789473684
TCGA-17-Z061-01A-01W-0747-08	4.36842105263158
